,id,activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
6515,ee2a6efba3a10e098dc1dd8367488edf,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,64263,0,6477,2010-06-10,2016-06-10,2010-06-10,2015-06-14,1384.23,18,0.0,18.97,0.14571099999999998,0.0,44.31137796,f,2.65,16.92,16.92,1,143.63,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
6516,022f047feca4374d5ee8152af7ece033,,lmkebamcaaclubfxadlmueccxoimlema,3428,0,645,2011-06-02,2016-06-02,2011-06-02,2015-06-23,509.84,645,0.0,18.11,0.144902,0.0,44.31137796,f,94.68,16.92,16.92,1,47.76,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
6517,50e39adca2420fdc322d6505f022da3b,sfisfxfcocfpcmckuekokxuseixdaoeu,foosdfpfkusacimwkcsosbicdxkicaua,78228,0,0,2009-12-23,2016-12-23,2015-10-30,2015-12-25,552.25,0,0.0,15.98,0.143459,0.0,45.80687796,f,0.0,20.52,20.52,1,43.89,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
6518,423a0fd5c88b5cac25babd331c64fd9b,,usilxuppasemubllopkaafesmlibmsdf,3629,433,0,2011-09-28,2016-09-28,2015-07-12,2015-09-29,536.73,0,0.0,17.68,0.141666,0.0,44.31137796,t,0.0,10.08,10.08,2,41.12,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
6519,78685ed8129bb29359c6f5e8e0c5e550,,lmkebamcaaclubfxadlmueccxoimlema,6489,0,874,2010-11-03,2016-11-03,2010-11-03,2015-11-04,698.37,874,0.0,132.82,0.115237,0.100123,40.9390266,f,91.32,20.49,20.49,1,73.75,5,ldkssxwpmemidmecebumciepifcamkci,17.25,0
6520,b5feb216b0c8197fdf29f882f04e278e,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,564585,0,2740,2011-09-03,2016-09-03,2011-09-03,2015-09-04,0.0,0,0.0,178.33,0.11691,0.100572,40.606701,f,0.0,13.68,13.68,1,0.0,4,lxidpiddsbxsbosboudacockeimpuepw,15.22,0
6521,d4d7a1ec3045fac28efcc6e430fa3352,ibkiiwcxiccxpoedpweiuxwbxbuewbxm,ewpakwlliwisiwduibdlfmalxowmwpci,15697,0,0,2011-08-12,2016-08-12,2011-08-12,2015-08-13,2311.92,0,0.0,15.16,0.142819,0.0,44.31137796,f,0.0,13.8,13.8,1,203.68,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.0,0
6522,f4b0ce0d79ff20cfe7744829de354a4d,,Other,2397,0,453,2009-09-01,2016-09-01,2009-09-01,2015-09-02,306.56,453,0.0,16.19,0.165793,0.08853899999999999,44.31137796,f,57.51,10.03,10.03,1,24.95,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
6523,4699caa40aaf8cd1eaa3103b807192b6,,foosdfpfkusacimwkcsosbicdxkicaua,37098,439,2815,2012-10-29,2016-07-20,2015-07-20,2014-12-18,6954.3,2815,30.0,18.27,0.19923,0.0,45.80687796,t,566.6,35.97,35.97,5,444.1,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
6524,584ebf1e76b853986b620a8e1df5dcd5,,foosdfpfkusacimwkcsosbicdxkicaua,13846,0,1262,2011-12-15,2016-12-15,2015-11-16,2015-12-16,1387.89,1262,0.0,145.35,0.11536,0.100243,40.606701,f,120.29,2.26,2.26,1,170.69,4,lxidpiddsbxsbosboudacockeimpuepw,17.6,0
6525,4ec2c540cad90fbe5e82c2369adf2747,,lmkebamcaaclubfxadlmueccxoimlema,5167,0,549,2009-12-10,2016-12-10,2009-12-10,2015-12-11,514.37,549,0.0,129.25,0.115237,0.100123,41.1052014,f,53.38,29.12,29.12,1,60.55,6,lxidpiddsbxsbosboudacockeimpuepw,20.0,0
6526,7ab550de15984b0886035fdc92b69631,,foosdfpfkusacimwkcsosbicdxkicaua,57632,931,3868,2012-08-07,2016-08-07,2013-11-06,2015-08-09,5883.85,3868,0.0,129.97,0.11691,0.100572,40.606701,t,389.07,9.96,9.96,4,603.34,3,lxidpiddsbxsbosboudacockeimpuepw,15.935,0
6527,73373ad47647846d301020fa4d0e8727,,foosdfpfkusacimwkcsosbicdxkicaua,6022,0,0,2009-11-10,2016-11-10,2009-11-10,2015-11-11,906.84,0,0.0,15.91,0.146348,0.0,45.80687796,f,0.0,22.89,22.89,1,82.43,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
6528,3f261a904e5ade083a932454b81781a9,,ewpakwlliwisiwduibdlfmalxowmwpci,7657,0,182,2011-02-25,2016-02-25,2015-12-16,2015-02-26,1148.91,182,0.0,16.44,0.142995,0.0,44.31137796,f,26.26,33.12,33.12,1,108.89,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
6529,1b2d40c0d9c0f7f5a3aba472df48a750,wxemiwkumpibllwklfbcooafckufkdlm,foosdfpfkusacimwkcsosbicdxkicaua,27079,0,2375,2011-03-02,2016-10-09,2013-10-09,2015-10-11,2839.34,2375,0.0,130.08,0.11286,0.096521,40.606701,f,234.93,16.72,16.72,1,261.67,5,lxidpiddsbxsbosboudacockeimpuepw,50.0,0
6530,5839cded2f4370c41f720e85ac3be24f,,Other,11365,17060,0,2009-12-18,2016-12-18,2015-10-30,2015-12-21,1677.77,0,0.0,9.57,0.144058,0.0,44.31137796,t,0.0,27.0,27.0,5,156.38,6,lxidpiddsbxsbosboudacockeimpuepw,12.0,1
6531,d18ca4afdefe03c71ee633f92ccaffc8,,lmkebamcaaclubfxadlmueccxoimlema,3824,0,0,2010-07-01,2016-09-13,2010-07-01,2015-09-14,160.13,0,0.0,16.24,0.14571099999999998,0.0,44.31137796,f,0.0,13.4,13.4,1,16.06,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.85,0
6532,3a5db91749917f2ce0add400a05df849,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,5731448,0,771203,2011-07-19,2016-07-19,2011-07-19,2015-07-20,5463.67,10379,0.0,17.85,0.16405699999999998,0.08680299999999999,44.31137796,f,1138.57,16.66,16.66,1,411.55,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
6533,99e1db771272ffa14151cdd9805530ef,,usilxuppasemubllopkaafesmlibmsdf,2069,0,178,2011-11-18,2016-11-18,2015-10-31,2015-11-20,208.29,178,0.0,131.82,0.115939,0.100823,41.27136420000001,f,17.21,31.89,31.89,1,28.58,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
6534,d230cc9ae6a4ce42734a3ef1441ae919,,foosdfpfkusacimwkcsosbicdxkicaua,35804,0,3382,2011-12-21,2016-12-21,2011-12-21,2015-12-23,1388.69,1261,0.0,167.3,0.116509,0.101397,40.606701,f,125.1,5.52,5.52,1,177.43,4,lxidpiddsbxsbosboudacockeimpuepw,43.0,0
6535,7c358c78f1dba5025cd9eeb2919dcd46,,foosdfpfkusacimwkcsosbicdxkicaua,37311,0,3142,2010-07-14,2016-07-14,2010-07-14,2015-07-15,3709.02,3142,0.0,130.67,0.115174,0.098837,40.606701,f,307.81,20.26,20.26,1,405.93,6,lxidpiddsbxsbosboudacockeimpuepw,26.3,0
6536,a6c02aed1f78e801adc39d985c6ead64,,foosdfpfkusacimwkcsosbicdxkicaua,37259,0,3499,2012-03-01,2016-03-01,2012-03-01,2015-03-09,3828.0,3499,0.0,116.36,0.118636,0.10175,40.606701,f,352.37,59.05,59.05,1,446.16,4,lxidpiddsbxsbosboudacockeimpuepw,43.69,0
6537,fb8673f298a08b77ad62e7ccc82949da,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,56596,0,31169,2010-07-01,2016-07-01,2010-07-01,2015-07-04,7489.68,30928,0.0,36.88,0.16463699999999998,0.087381,44.31137796,f,5343.76,14.38,14.38,1,396.2,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.4,0
6538,443c68042cec554986de3285c40b980d,,foosdfpfkusacimwkcsosbicdxkicaua,13623,0,0,2013-04-24,2016-04-24,2013-04-24,2015-04-26,1420.59,0,0.0,16.16,0.14571099999999998,0.0,44.31137796,f,0.0,27.32,27.32,1,142.0,3,ldkssxwpmemidmecebumciepifcamkci,13.2,0
6539,bd7880c16f8f751bde474a550c9b8398,,foosdfpfkusacimwkcsosbicdxkicaua,6876,0,1535,2010-02-20,2016-02-20,2014-03-20,2015-02-26,710.45,1535,0.0,151.87,0.1169,0.100015,40.606701,f,156.22,60.6,60.6,1,71.33,6,lxidpiddsbxsbosboudacockeimpuepw,24.25,0
6540,46f3c60d86cf01fcf9d2a0e44458cfab,,foosdfpfkusacimwkcsosbicdxkicaua,72075,0,5597,2011-08-29,2016-08-29,2011-08-29,2015-08-30,981.54,1061,0.0,146.94,0.11691,0.100572,40.606701,f,106.97,13.14,13.14,1,132.53,4,lxidpiddsbxsbosboudacockeimpuepw,15.001,0
6541,373f8081cf2fe6ab566660b91a8d3de4,,foosdfpfkusacimwkcsosbicdxkicaua,4808,0,0,2009-11-13,2016-03-19,2014-03-19,2015-03-20,720.36,0,0.0,15.4,0.145884,0.0,44.31137796,f,0.0,26.04,26.04,1,68.95,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
6542,ad0625900aa3a6045efc387b9e03b825,,foosdfpfkusacimwkcsosbicdxkicaua,7809,0,1345,2012-05-02,2016-05-02,2012-05-02,2015-05-03,595.01,723,0.0,22.28,0.161165,0.083909,44.31137796,f,78.42,19.2,19.2,1,65.76,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
6543,f2c8fff28967021ce826a9db4e19a556,cssldxpacdmuuaulamxdekcokibauube,Other,572227,0,50175,2008-07-21,2016-06-13,2008-07-21,2015-06-19,48354.89,50175,0.0,485.22,0.095022,0.086748,58.99595196,f,4075.81,3.12,3.12,1,536.87,8,ldkssxwpmemidmecebumciepifcamkci,30.0,0
6544,688159ed3a290db2497d06f6266adb67,,foosdfpfkusacimwkcsosbicdxkicaua,7950,0,0,2011-09-03,2016-09-03,2015-07-12,2015-09-04,655.57,0,0.0,16.09,0.141666,0.0,44.31137796,f,0.0,10.08,10.08,1,54.63,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,0
6545,a855d3fc9654f6833b939fa4f3e74c06,daobdssbkieoukwxbopxiiospudkopwl,foosdfpfkusacimwkcsosbicdxkicaua,18249,0,3056,2012-10-24,2016-11-10,2014-11-10,2015-11-11,2641.61,3056,0.0,17.73,0.14463099999999998,0.0,44.31137796,f,447.34,6.45,6.45,1,232.89,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
6546,1c76822af2b6e5474df94cbc49c504cd,fmwdwsxillemwbbwelxsampiuwwpcdcb,foosdfpfkusacimwkcsosbicdxkicaua,25318,3144,2313,2012-09-20,2016-09-20,2014-08-26,2015-09-27,2618.28,2313,0.0,129.59,0.116509,0.101397,40.606701,t,234.42,9.94,9.94,2,341.38,3,lxidpiddsbxsbosboudacockeimpuepw,20.785,0
6547,19befc30118808a70ba34067d1bd7d77,,ewpakwlliwisiwduibdlfmalxowmwpci,16893,0,2790,2013-03-11,2016-03-11,2013-03-11,2015-03-29,2507.42,2790,0.0,19.63,0.144149,0.0,44.31137796,f,406.98,27.03,27.03,1,237.67,3,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
6548,1a90ea0577a94f6971c4fd415ebfef46,ckadsdebplpkplelfspfoiucmxkeppus,ewpakwlliwisiwduibdlfmalxowmwpci,14713,452442,2596,2010-06-04,2016-06-04,2015-05-22,2015-06-14,339.39,0,0.0,131.01,0.115761,0.099419,40.606701,t,0.0,36.6,36.6,3,39.06,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,23.1,0
6549,34df5ec7833c34dd59fe2e95e942cd3a,,usilxuppasemubllopkaafesmlibmsdf,2255,0,0,2012-12-10,2016-12-10,2015-11-01,2015-12-11,169.62,0,0.0,6.22,0.14346,0.0,46.30537836,f,0.0,20.42,20.42,1,15.64,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
6550,f8800610afbe674a7c7d3b5a545c3c22,oclfuccbxapuklpeowbabcpawcbwxesk,usilxuppasemubllopkaafesmlibmsdf,65945,0,5461,2011-10-17,2016-10-17,2015-08-27,2015-10-18,6028.17,0,0.0,16.19,0.144058,0.0,44.31137796,f,0.0,9.2,9.2,1,514.56,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
6551,a16b640e7389403f804d6cf1ac428f60,,Other,48382,59610,3575,2010-02-25,2016-02-25,2010-02-25,2015-02-26,5004.24,3575,0.0,359.25,0.1169,0.100015,40.606701,t,359.98,119.88,119.88,2,597.03,6,lxidpiddsbxsbosboudacockeimpuepw,80.0,0
6552,4432d0f0d9274564032e9dfdeb370c2b,,Other,14387,0,0,2007-02-26,2017-01-03,2007-02-26,2016-01-04,0.0,0,0.0,0.0,0.144238,0.0,44.44470996,f,0.0,29.76,29.76,1,223.11,9,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
6553,7ff62284bc2892dde4ec8a706f689604,sumdxiaiudmaioicexmiwuudlblkissm,Other,15731,0,0,2009-07-15,2016-12-31,2009-07-15,2016-01-01,0.0,0,0.0,142.95,0.092453,0.086393,59.17346796,f,0.0,0.0,0.0,1,0.0,7,ldkssxwpmemidmecebumciepifcamkci,20.0,0
6554,372515ee075deaa670e424c5f875dd58,apdekpcbwosbxepsfxclislboipuxpop,Other,98818,0,13925,2010-02-02,2016-02-02,2010-02-02,2015-02-03,3355.72,3010,0.0,16.88,0.16405799999999998,0.086163,44.31137796,f,335.34,23.28,23.28,1,266.54,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
6555,fd446a99abda6e38c2ce2bd022d74991,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,417957,0,17229,2012-05-24,2016-05-24,2012-05-24,2015-06-03,270.98,0,0.0,19.29,0.138765,0.0,44.44470996,f,0.0,0.12,0.12,1,12.52,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
6556,225a0d457cc4550116bcaf3479a25aad,,foosdfpfkusacimwkcsosbicdxkicaua,5052,7076,667,2012-01-10,2017-01-10,2012-01-10,2016-01-11,330.44,543,0.0,129.96,0.120372,0.103487,40.606701,t,53.4,43.32,43.32,4,30.4,4,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,0
6557,92721d214adee8789e5c776a1538bc84,saxlifeumaobawxpemwuopbwwldlucff,lmkebamcaaclubfxadlmueccxoimlema,641891,21562,52312,2012-12-05,2016-12-05,2014-11-17,2015-12-07,4274.21,5276,0.0,131.93,0.115237,0.100123,40.606701,t,550.12,0.84,0.84,3,466.65,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8,0
6558,a03997b637f87f7ad3df9f368f594f17,,foosdfpfkusacimwkcsosbicdxkicaua,5836,0,1007,2009-10-20,2016-10-20,2009-10-20,2015-10-23,224.48,252,0.0,15.31,0.146348,0.0,46.30537836,f,37.2,34.68,34.68,1,21.96,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,1
6559,7406b8f57c3058e7919df5eb84e641ff,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,1097768,241914,139447,2011-04-04,2016-04-03,2011-04-04,2015-04-05,19011.53,24684,0.0,356.56,0.095558,0.087283,58.99595196,t,2057.11,8.28,8.28,2,1215.98,5,lxidpiddsbxsbosboudacockeimpuepw,166.0,0
6560,f46e1995fdd251b8b4118e10c7d2bbf6,,foosdfpfkusacimwkcsosbicdxkicaua,8068,0,1590,2009-07-01,2017-01-22,2014-01-22,2016-01-24,1181.82,1590,0.0,5.75,0.146348,0.0,45.30837756,f,228.26,36.24,36.24,1,117.03,7,ldkssxwpmemidmecebumciepifcamkci,14.49,0
6561,126d0bc98fa7cd7d46b137c12042bc8d,lfecpksdiessxbcuclwmbxdobuuaseul,foosdfpfkusacimwkcsosbicdxkicaua,75482,0,15964,2011-11-14,2016-11-14,2014-09-18,2015-11-18,11133.78,15964,0.0,0.0,0.145789,0.0,44.31137796,f,2348.77,7.02,7.02,1,999.53,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,0
6562,71e1f5d0c847b400424ce418012a1998,,foosdfpfkusacimwkcsosbicdxkicaua,73731,0,6369,2012-04-11,2016-04-11,2012-04-11,2015-04-12,220.73,140,0.0,17.97,0.14669400000000002,0.0,44.31137796,f,20.8,21.48,21.48,1,23.67,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,0
6563,c5cf03247a70ffd81037ee1510a96fbb,,usilxuppasemubllopkaafesmlibmsdf,4237,0,0,2011-12-16,2016-12-16,2015-11-01,2015-12-17,637.09,0,0.0,6.9,0.14346,0.0,45.80687796,f,0.0,17.1,17.1,1,49.57,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.0,0
6564,306b413aaf341a5094ee9a291e4b9472,bdbcaommfeelfuofobfauflkiolollwk,ewpakwlliwisiwduibdlfmalxowmwpci,5893,0,255,2010-06-17,2016-06-17,2010-06-17,2015-06-23,458.47,0,0.0,18.06,0.14571099999999998,0.0,44.31137796,f,0.0,24.4,24.4,1,46.74,6,lxidpiddsbxsbosboudacockeimpuepw,15.0,0
6565,dd256147f4c951bb49ae906bc483dbfe,,foosdfpfkusacimwkcsosbicdxkicaua,29160,0,3552,2010-08-14,2016-08-14,2010-08-14,2015-08-16,3017.46,3552,0.0,131.02,0.11691,0.100572,40.606701,f,363.22,12.36,12.36,1,367.32,5,lxidpiddsbxsbosboudacockeimpuepw,19.7,0
6566,4467f80f9ad2d4f6aadff5bec71d58da,,foosdfpfkusacimwkcsosbicdxkicaua,10895,0,1789,2013-02-13,2016-02-13,2013-10-29,2015-02-16,1635.77,1789,0.0,0.0,0.146688,0.0,44.31137796,f,264.74,23.4,23.4,1,155.65,3,lxidpiddsbxsbosboudacockeimpuepw,10.39,0
6567,7284d1e29b88b5484f5e70713e89acc0,,usilxuppasemubllopkaafesmlibmsdf,2950,0,0,2011-06-06,2016-06-06,2011-06-06,2015-06-08,441.27,0,0.0,16.44,0.14571099999999998,0.0,44.31137796,f,0.0,16.92,16.92,1,40.7,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
6568,2b8479c04797b7a5ab5aca311e7ea43b,,foosdfpfkusacimwkcsosbicdxkicaua,46747,0,2956,2012-10-17,2016-10-17,2015-09-18,2015-10-18,4855.8,2956,0.0,142.51,0.115939,0.100823,40.606701,f,294.52,6.6,6.6,1,592.76,3,lxidpiddsbxsbosboudacockeimpuepw,19.8,0
6569,522b57b6e041c344c440ab6b8abd52cd,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,3550287,1401366,386468,2011-12-01,2016-12-01,2011-12-01,2015-12-02,6409.03,10103,0.0,19.74,0.165022,0.08638,44.31137796,t,1091.61,3.56,3.56,2,418.84,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
6570,0c67b204472f42718da20af4daed4452,mocaxddixsccuosbouuoflpcomusflsi,foosdfpfkusacimwkcsosbicdxkicaua,12831,0,1057,2013-04-18,2016-04-18,2016-01-09,2015-04-19,1374.04,1057,0.0,138.79,0.116339,0.099997,40.606701,f,106.96,24.38,24.38,1,153.79,3,ldkssxwpmemidmecebumciepifcamkci,15.01,0
6571,d7a2812f8a9edfbecd6259d4c838518d,kwuslieomapmswolewpobpplkaooaaew,foosdfpfkusacimwkcsosbicdxkicaua,135481,35349,5164,2012-09-04,2016-09-04,2014-08-26,2015-09-05,6273.98,5164,0.0,130.45,0.114481,0.098142,40.606701,t,507.7,6.26,6.26,2,659.05,3,lxidpiddsbxsbosboudacockeimpuepw,23.01,0
6572,ad0cd721723d8fe73e166335de1c7760,cfdsselwimsklimddecfifseabdkxfcs,Other,172477,0,12645,2005-07-27,2016-07-27,2005-07-27,2015-07-28,15349.23,12645,0.0,346.48,0.095558,0.087283,58.99595196,f,1045.05,22.54,22.54,1,654.8,11,ldkssxwpmemidmecebumciepifcamkci,176.0,0
6573,615ba8cca8ee3545c90b364f2a44953c,,lmkebamcaaclubfxadlmueccxoimlema,2800,0,574,2009-03-13,2016-03-13,2009-03-13,2015-03-17,418.55,574,0.0,18.92,0.145884,0.0,44.31137796,f,84.5,26.28,26.28,1,40.79,7,ldkssxwpmemidmecebumciepifcamkci,11.5,0
6574,b5f1981a900632ff41c3c4e0120ec38f,,foosdfpfkusacimwkcsosbicdxkicaua,4477,9738,0,2013-04-05,2016-04-05,2013-04-05,2015-04-06,679.18,0,0.0,16.46,0.14669400000000002,0.0,44.31137796,t,0.0,27.32,27.32,3,69.19,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
6575,bf8812087c5e6dde4274e03f77e6c8dd,,usilxuppasemubllopkaafesmlibmsdf,32647,0,0,2011-12-29,2016-12-29,2015-11-01,2015-12-30,1247.48,0,0.0,0.0,0.14346,0.0,45.81137796,f,68.99,17.76,17.76,1,70.18,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.4,0
6576,0ac727255b4979d5be062c2853d264a9,,foosdfpfkusacimwkcsosbicdxkicaua,77425,4734,19347,2012-06-20,2016-06-20,2012-06-20,2015-06-23,7710.35,19347,0.0,88.2,0.114481,0.098142,40.606701,t,1927.67,10.08,10.08,4,791.56,4,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,0
6577,0b61f37ac6cf81e3aa81fd9aad61b186,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,2940360,155531,269980,2010-11-19,2016-11-19,2010-11-19,2015-11-20,4566.51,4367,0.0,16.13,0.166178,0.087538,44.31137796,t,493.57,6.45,6.45,2,392.8,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.86,0
6578,06377dba5a75774a48c13b56f134e07e,,lmkebamcaaclubfxadlmueccxoimlema,6934,16079,603,2011-11-01,2016-11-10,2015-11-10,2015-11-01,1094.74,603,30.0,17.53,0.198096,0.0,46.30537836,t,120.69,23.04,1.26,3,56.62,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
6579,ea4285dc2bd3eb1da3c2c3efb93c6f14,apdekpcbwosbxepsfxclislboipuxpop,ewpakwlliwisiwduibdlfmalxowmwpci,1269416,0,155119,2012-04-26,2016-04-26,2012-04-26,2015-04-27,4079.78,0,0.0,16.57,0.14316600000000002,0.0,44.31137796,f,0.0,25.7,25.7,1,370.08,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0
6580,37879ab84ee1d3a2fdbc8e81427fe7a3,,foosdfpfkusacimwkcsosbicdxkicaua,10305,0,0,2012-05-26,2016-05-26,2012-05-26,2015-05-29,487.63,0,0.0,16.92,0.14571099999999998,0.0,44.31137796,f,0.0,19.2,19.2,1,48.6,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
6581,a7bfb8e0cf033ef61b4e7555b6dddd02,,usilxuppasemubllopkaafesmlibmsdf,10844,21430,2246,2012-04-24,2016-04-24,2012-04-24,2015-04-26,1618.59,2246,0.0,17.16,0.14571099999999998,0.0,44.31137796,t,331.09,25.7,25.7,2,148.13,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
6582,d3d43b46a195dd1479e92b5bf831607d,,foosdfpfkusacimwkcsosbicdxkicaua,10813,0,844,2012-02-22,2016-02-26,2014-02-26,2015-02-27,1430.1,844,22.0,127.7,0.154393,0.13052,41.1052014,f,110.43,60.0,60.0,1,459.93,4,lxidpiddsbxsbosboudacockeimpuepw,15.001,0
6583,81584bdc137842298da5135e4e89b91f,wixkdsawloxffiwmwswkcudoewxmawou,foosdfpfkusacimwkcsosbicdxkicaua,25259,0,2353,2011-06-04,2016-07-15,2014-06-04,2015-07-16,2468.62,2353,0.0,129.61,0.11286,0.096521,40.606701,f,222.84,15.45,15.45,2,268.21,5,lxidpiddsbxsbosboudacockeimpuepw,20.0,0
6584,44082488416c58acfc68abe014da4cb3,,ewpakwlliwisiwduibdlfmalxowmwpci,5308,0,530,2011-02-03,2016-02-03,2011-02-03,2015-02-04,535.67,530,0.0,131.35,0.1169,0.100015,40.606701,f,52.42,43.08,43.08,1,58.59,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25,0
6585,0a9497665eaef3a13e807c005c21f235,,lmkebamcaaclubfxadlmueccxoimlema,6659,0,1585,2010-07-24,2016-07-23,2010-07-24,2015-07-24,792.95,1585,0.0,16.86,0.16695,0.08969500000000001,44.31137796,f,170.24,14.64,14.64,1,88.52,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
6586,a51c2065b508e3caaec3c31f47b998f7,,Other,4904,0,340,2008-07-08,2016-05-13,2008-07-08,2015-05-22,420.78,340,0.0,129.39,0.100167,0.091892,58.99595196,f,28.39,0.78,0.78,1,60.22,8,ldkssxwpmemidmecebumciepifcamkci,9.9,0
6587,35be865c27581c0f56e435428b64a64f,,foosdfpfkusacimwkcsosbicdxkicaua,7609,0,0,2011-03-16,2016-03-16,2011-03-16,2015-03-17,935.06,0,0.0,18.47,0.14669400000000002,0.0,44.31137796,f,0.0,31.64,31.64,1,97.47,5,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
6588,81fe8ed75fa8365c9cc41f3e611bd86c,apdekpcbwosbxepsfxclislboipuxpop,Other,2459585,544031,345010,2010-08-24,2016-08-24,2010-08-24,2015-08-25,6541.63,10716,0.0,131.76,0.114481,0.098142,40.606701,t,960.1,6.9,6.9,9,753.59,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,18.43,0
6589,521e49d91db08a8c09e5234dafc052e3,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,612116,0,60128,2012-02-01,2016-02-01,2012-02-01,2015-02-02,2568.72,3706,0.0,27.18,0.16405799999999998,0.086163,44.31137796,f,483.68,23.4,23.4,1,180.84,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
6590,4572d0d004b01d651f3297e3d29685e5,,foosdfpfkusacimwkcsosbicdxkicaua,8834,0,712,2012-09-04,2016-09-04,2015-08-27,2015-09-05,567.89,444,0.0,129.25,0.115182,0.098841,40.606701,f,44.03,18.64,18.64,1,66.77,3,lxidpiddsbxsbosboudacockeimpuepw,20.785,1
6591,c0e04b4ff9c54451ec835a0c3148c2fd,ckfxocssowaeipxueikxcmaxdmcduxsa,usilxuppasemubllopkaafesmlibmsdf,69038,17520,5982,2011-09-05,2016-09-05,2015-08-27,2015-09-06,2348.44,1990,0.0,144.2,0.114603,0.098261,40.606701,t,194.15,8.28,8.28,2,293.11,4,lxidpiddsbxsbosboudacockeimpuepw,17.32,0
6592,2dd8a252c27ab939b0346c2e8ab31d6d,llcslipokulfubiffkomaedkecamdoib,foosdfpfkusacimwkcsosbicdxkicaua,45711,0,3621,2010-05-07,2016-10-10,2013-10-10,2015-10-11,756.18,30,0.0,29.31,0.142819,0.0,44.31137796,f,4.33,20.34,20.34,1,94.04,6,lxidpiddsbxsbosboudacockeimpuepw,11.0,0
