id,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,pow_max,churn,tenure,months_activ,months_to_end,months_modif_prod,months_renewal,channel_epu,channel_ewp,channel_fix,channel_foo,channel_lmk,channel_sdd,channel_usi,origin_ewx,origin_kam,origin_ldk,origin_lxi,origin_nul,origin_usa,activity_apd,activity_ckf,activity_clu,activity_cwo,activity_fmw,activity_kkk,activity_kwu,activity_sfi,activity_wxe
a05bedd00e57eaddc3d1613eea819df3,3.344392274,4.220866133,2.193124598,2.400417095,0,1.585122186,0.16695,0.089695,44.31137796,1,1.237292338,31.86,31.86,4,28.23,13.943,stayed,4,38,9,38,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bd307c055f9a7e62f23f9c0fb55ffb47,4.325648849,0,0,3.084340933,0,2.126877869,0.116509,0.101397,41.2713642,0,0,51.94,51.94,1,0,27.71,stayed,6,61,11,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5da707c1ed03f1ea5f24651845991149,3.888123307,4.870122869,0,3.064368126,0,1.24723655,0.14531,0,44.31137796,1,0,34.68,34.68,2,117.36,13.856,stayed,7,71,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e242f7045e27eaeb331785daac556d1f,4.754470655,0,0,3.745150552,0,2.123949591,0.110377,0.095264,40.606701,0,0,4.47,4.47,1,449.76,16.5,stayed,6,66,8,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a6f3ea74c2ab7974552f20dc5906133e,5.883026845,0,4.767853147,3.605231759,0,2.556603989,0.1169,0.100015,40.606701,0,2.555384688,21.6735029,93.6,1,465.43,62.5,stayed,4,58,1,58,10,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7f474281c6af595df616cc6293dfaf70,3.13001195,0,0,2.568506797,0,1.210853365,0.135423358,0,43.67954612,0,0,21.6735029,21.89827373,1,232.68,13.15,stayed,2,34,1,10,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8b0d96040eec7723489ef680ae86fa4e,4.595264683,3.515873844,3.534026106,3.600234294,0,2.154819436,0.1169,0.100015,40.606701,1,2.503736223,52.2,52.2,2,414.44,34.82,stayed,11,56.76896508,1,34.7468005,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fd07917187109a5884b18e4fb61fcb5d,4.700963178,4.141825895,3.931559567,3.695356449,0,2.113575717,0.113508,0.098392,40.606701,1,2.908726227,5.28,5.28,2,515.86,31.5,stayed,4,38,9,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a87efe805df7911dc0d09c70f2dfc77b,3.511883361,3.879382637,2.710963119,2.570554614,0,1.244277121,0.165794,0.087899,44.31137796,1,1.771660959,23.76,23.76,2,41.66,10.392,stayed,4,45,2,45,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13608d7db2e3e9d0a6644127a983a57b,4.140004951,4.498861689,3.714078165,3.30076065,0.002383867,1.264817823,0.166178,0.087538,44.31137796,1,2.802438471,2.8,2.8,2,191.02,10.392,stayed,6,71,11,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73c74d324ef28f924df0aefce01709cb,4.325648849,0,0,3.084340933,0,2.153601474,0.092453,0.086393,43.67954612,0,0,0,0,1,0,25,stayed,7,77,11,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9a722a224b04f5bc10287f554850bf90,4.414639147,0,0,3.37314381,0,1.8109714,0.142819,0,44.31137796,0,0,14.7,14.7,1,188.87,13.856,stayed,7,76,7,76,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fae47bdcf2ab24bb433766f15c4afefe,4.479647279,0,3.413634997,3.491888132,0,2.120639728,0.1169,0.100015,40.606701,0,2.417538119,49.44,49.44,1,338.93,33,stayed,2,35,0,35,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
a8146575b5250126bbf358edc7b1d18f,4.559272068,3.572639297,3.494432899,3.585743775,0,1.300378065,0.16088,0.082981,44.31137796,1,2.489508492,31.44,31.44,4,326.26,13.943,churned,2,34,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d41e0f01eb47d4525fac7eb263357cd6,4.490211393,0,3.670524158,3.49707485,0,2.120639728,0.115174,0.098837,40.606701,0,2.67223644,33.93,33.93,1,231.2,32,stayed,6,67,4,5,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05c7abf4a204931c165edd76c4cc01ea,3.926856709,0,2.220108088,3.089919235,0,0,0.140912,0,44.31137796,0,1.38774566,33.12,33.12,1,118.19,13.2,churned,4,50,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b2cc8c013062cc3973640acd33d98336,3.309417226,0,2.737192643,2.482573474,0,1.24723655,0.146348,0,46.30537836,0,1.910464316,26.02,26.02,1,19.53,13.2,stayed,7,73,11,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4b9fa73e0a375cea5cff73f6e787e90d,3.50758604,0,0,2.608055114,0,0,0.165794,0.087899,44.31137796,0,0,31.64,31.64,1,45.15,13.856,stayed,6,71,2,71,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ee28fbce956cf809d4e380bd677a61a6,3.841171694,0,0,2.971479956,0,1.27989498,0.16695,0.089695,44.31137796,0,0,16.92,16.92,1,81.99,10.392,stayed,5,53,6,53,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c5bf48eab3116c755b67ac72b3265adf,3.825296264,0,0,3.002118524,0,1.242541428,0.145711,0,44.31137796,0,0,21.52,21.52,1,100.93,13.2,stayed,4,42,5,42,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f06b4cf2a2df2396ab7aff093016e0e5,4.03810331,0,0,3.200948942,0,1.243286146,0.140621,0,44.31137796,0,0,15.16,15.16,1,126.93,10.392,stayed,4,42,5,42,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
a3758414c1bee72fa45c3239dd110619,4.807595906,0,3.891258617,3.437794941,0,2.114010162,0.115491,0.097963,40.728885,0,2.564701564,0,0,1,406.69,18,stayed,5,58,5,58,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97cecbbecf344b1255cae8da8d7b7700,4.609850429,0,3.534787359,3.635582256,0,2.16657811,0.116509,0.101397,40.606701,0,2.5507663,5.76,5.76,1,521.75,17.321,stayed,4,38,9,7,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8b5fb145894fe69280b97d4a8e1bd2fb,4.786872043,0,3.604765885,3.786172687,0,2.10404303,0.116902,0.100015,40.606701,0,2.595694585,34.8,34.8,1,663.13,34.917,stayed,6,59,12,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1deabffdfce5599b26e36638f867912d,4.350906716,0,0,3.457559461,0,1.254548077,0.165018,0.086386,44.31137796,1,0,3.56,3.56,2,190.88,13.2,stayed,7,72,11,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ab5b9b8b620a708c894d9b0a817a4330,3.799616204,0,2.641474111,2.215981057,0,0,0.146694,0,44.31137796,0,0,28.6,28.6,1,16.79,13.856,stayed,4,44,3,44,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49ffa8d0eaeeca6b797391bd30d60ef0,3.74888544,0,2.815577748,2.924160356,0,1.022428371,0.145711,0,44.31137796,0,1.988246723,20.34,20.34,2,84.3,14.49,stayed,5,53,6,53,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
abe38bae0e043adf68854f2ee4eb8a08,4.54034199,0,3.823604628,3.707615306,0,1.239299479,0.142819,0,44.31137796,0,2.9844553,8.98,8.98,1,393.51,10.392,stayed,7,75,8,75,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6ad53d7d8e889ac5ab882d8b9ee31c64,4.778491315,0,0,2.880075808,0,2.123786329,0.115237,0.100123,40.9390266,0,0,31.28,31.28,1,79.73,30,stayed,7,72,11,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b5e0c017d37c65776c5da822357e95d7,4.12904506,3.971322245,3.071882007,3.001313923,0,2.123067244,0.115237,0.100123,40.606701,1,1.939419403,15.15,15.15,4,126.64,22,stayed,7,75,8,75,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09cd0724b221cd9668d6a2329b0cff90,4.786765615,0,3.82672252,3.509304697,0,2.134527718,0.115182,0.098841,40.606701,0,2.678554796,15.99,15.99,1,378.85,15.1,stayed,6,67,4,8,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4a7a3da4d8ddf9f9b6d7fe3532f31c58,2.820201459,0,2.230448921,1.995152377,0,1.238297068,0.144902,0,44.31137796,0,1.410439786,22.52,22.52,1,8.51,13.856,stayed,5,56,5,18,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60239a9799513b01e443f69d9be25c8b,3.364363355,0,0,2.542862757,0,1.206286044,0.144384,0,44.31137796,0,0,26.04,26.04,1,41.55,10.392,stayed,7,71,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
f61cff3af3672f4c7bdc4b232e55bbe0,3.36567514,0,0,2.539841088,0,1.238046103,0.144902,0,44.31137796,0,0,10.36,10.36,1,40.32,13.85,stayed,7,74,9,74,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d24ef4b65b749ece2766a1304915273f,4.373353434,0,0,3.115420778,0,1.244771761,0.142881,0,45.30837756,0,0,16.8,16.8,1,102.3,13.164,stayed,7,73,10,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78f36c9d3f382f591850f618cb978189,3.529045171,0,0,2.897731529,0,1.212187604,0.135423358,0,44.31137796,0,0,0.12,21.89827373,1,409.18,15,stayed,2,34,1,10,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96ecc5e1bc91e0e2b09b97d50016b6c2,4.299158503,0,3.428782511,3.084340933,0,2.114777732,0.11691,0.100572,40.606701,0,0,37.17,37.17,1,0,16.4,stayed,6,69,2,69,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34ea98c0be19bcc11e44df4430920a72,4.562685337,0,0,3.731870683,0,1.232742063,0.144058,0,44.31137796,0,0,8.8,8.8,1,460.12,13.2,stayed,6,62,9,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1f55987edc26e8864ab1372ca5b86433,4.744535494,0,3.622006673,2.632831697,0,2.173477643,0.115237,0.100123,41.1052014,0,1.696181587,25.77,25.77,2,49.92,16.5,stayed,6,73,10,73,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ef6e4842cad314ab5c3e8a1f0eeddb18,4.273626206,0,3.266466895,3.201615582,0,2.124341171,0.116509,0.101397,40.606701,0,2.179695383,6.6,6.6,1,240.33,19.8,stayed,5,50,9,7,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533a39e79bb7e1d759e5c3804d85d005,5.534779753,0,4.432520341,3.707612752,0,2.160438517,0.109245,0.091858,40.728885,0,2.600776929,0,0,1,346.22,21.1,churned,4,46,2,21,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
b9b012185e893447d663408692e9c1d5,4.331082964,0,3.53058386,3.495051488,0,1.237040791,0.143801,0,44.31137796,0,2.693955465,31.2,31.2,1,279.92,13.856,stayed,6,83,0,12,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9ac99c546ee2473858b52e76309e3f1b,4.311626732,0,0,3.365611517,0,1.268577972,0.163291,0.084645,44.31137796,0,0,7.74,7.74,1,23.09,10.392,churned,7,73,10,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ba6c6d79e9f250658d98679ea85d94d4,4.357782436,0,3.362482475,3.359835482,0,2.165422401,0.115761,0.099419,40.606701,0,2.360157765,18.12,18.12,1,278.89,19.8,stayed,4,42,5,7,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6a34c156c22f22c8b517b417e9dc705c,6.303798898,0,5.33968989,3.585804645,0,1.23350376,0.164057,0.086803,44.31137796,0,2.633821807,15.08,15.08,1,336.16,10.35,stayed,5,54,5,54,6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
569ccdbdfb34f267d3a1c570112c9477,4.896278136,0,3.788875116,3.880240632,0,2.115976429,0.110314,0.093976,40.606701,0,2.758533422,44.73,44.73,1,664.33,50,churned,2,30,3,8,4.792645493,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
da7ebc0072218dbbe48d36d00d129ada,3.7355989,0,0,2.910757767,0,1.553883027,0.145884,0,44.31137796,0,0,27.32,27.32,1,80.27,13.2,stayed,6,73,3,73,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6b3ffa1683e9d68c98f057c56901d141,5.002265441,3.991536175,3.929316727,2.04300841,0,1.305566314,0.147506,0,46.30537836,1,0,21.64,21.64,2,12.78,10.392,stayed,6,62,9,62,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6ad6d684cd28175852829910cfe38fe7,3.99343623,0,2.58546073,3.046350766,0,2.12567641,0.120372,0.103487,40.606701,0,1.618780025,49.44,49.44,1,64.22,19.8,stayed,5,47,12,47,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aa64d157007e69d62a7a7c316d5d18f6,4.21919144,0,2.991226076,3.084340933,0,0,0.135423358,0,43.67954612,0,0,3.88,3.88,1,175.54,10.35,stayed,10,108,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c506ef86e5db7c39f45ee38b25bdb4e0,6.726110938,5.964376558,5.881229402,3.852711109,0,2.123099955,0.109966,0.093629,40.606701,1,2.944897028,2.16,2.16,32,496.19,26.4,stayed,6,67,4,17,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aecd2a336b478890ed3a9e6387732570,5.119608858,0,4.728443067,4.119807317,0,2.164531296,0.113323,0.096984,40.606701,0,3.719145595,12.42,12.42,1,811.07,18.40291184,stayed,7,77,6,77,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8f90ab91dfa53d3beb1254d72665fed8,3.582971929,0,2.620136055,2.759267354,0.002383867,1.283753383,0.145711,0,44.31137796,0,1.793441133,21.52,21.52,1,37.97,13.2,churned,4,42,5,42,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8ed9ff7e5c58f52f53206107bb83b863,4.012119836,3.660201201,0,3.180988444,0,1.238547888,0.142819,0,44.31137796,1,0,20.12,20.12,2,125.63,13.8,stayed,7,78,5,78,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2ea90186bcde75060f16a8c6dab7a80a,4.806295318,0,0,3.809342176,0,2.125025587,0.112922,0.09781,40.606701,0,0,5.59,5.59,1,600.65,20.7,churned,7,75,8,75,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
787c98923bc330a4fb93403345a517f2,3.959184543,0,0,2.222742476,0,1.140508043,0.145711,0,44.31137796,0,0,25.56,25.56,1,23.27,13.856,stayed,3,32,4,32,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
eceaf40d9be02d76fe33133e48883266,3.936714758,0,0,2.642662331,0,1.208172527,0.146694,0,44.31137796,0,0,34.27,34.27,1,54.13,15,stayed,4,45,2,45,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3208293cfdd0692355115adc81481479,3.842858762,0,2.965671971,3.014999091,0,1.322012439,0.141666,0,44.31137796,0,2.124014879,7.8,7.8,1,90.98,10.39,stayed,5,50,9,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
eab107299cb3a0caa1da0d826e257a08,3.728516105,0,2.728353782,2.729496866,0,2.121723946,0.115174,0.098837,40.606701,0,1.72582999,27.32,27.32,1,58.82,17.25,stayed,4,42,5,42,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d0a1efd0be98f2da876b0d7d02b5f4a6,4.129528774,0,2.905256049,2.715200828,0,2.122314198,0.1169,0.100015,40.606701,0,1.469674773,43.08,43.08,1,72.96,17.25,stayed,5,70,1,70,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e18d7b870b29f109bbf31b5ffa8592cf,4.024362504,4.04453976,0,3.196930224,0,1.26245109,0.144152,0,44.31137796,1,0,21.34,21.34,2,139.86,10.392,stayed,4,44,3,9,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4b38962a3529e8e13eef7e3fb83e4b04,4.109882143,4.382395309,2.910624405,2.911769985,0,2.123099955,0.115237,0.100123,41.1052014,1,1.648652695,35.02,35.02,2,88.86,19.8,stayed,7,74,9,74,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dee2b5fe92cf955dd3b9380600d53426,4.861468694,0,2.974511693,3.204952487,0,2.114744388,0.115174,0.098837,40.606701,0,1.966657884,25,25,1,165.78,20,stayed,3,30,5,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108fb54c201468b76867ae55f903cd8d,5.660560037,5.973263203,4.338994048,2.157335862,0,1.303196057,0.146355,0,46.31137836,1,0,26.02,26.02,2,13.48,13.2,stayed,7,72,11,72,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
a31263652247540ffb9ed4a92c1a390e,5.443897923,0,4.659507372,3.325445875,0,0,0.143166,0,44.31137796,0,2.484741029,17.22,17.22,1,189.65,10.392,stayed,4,44,3,44,8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9b2824e3b738aa780edb64b29f0e0127,3.477265995,0,2.833784375,2.655637778,0,1.291590826,0.146694,0,44.31137796,0,2.007406352,31.32,31.32,1,44.5,12.5,stayed,5,47,12,47,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3f8f7cb53d030439c42bd0e89f4756ef,3.569139725,0,2.847572659,2.740394273,0,1.806790272,0.142881,0,45.80687796,0,2.01110503,24.78,24.78,1,77.32,15,stayed,7,73,10,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bd7103fdc4349c5f50c15f26f2aecc60,4.609338239,0,4.10768472,3.570959523,0,1.291146762,0.145884,0,44.31137796,0,3.208215551,21.34,21.34,1,229.25,10.392,stayed,7,81,2,81,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bf79c3788e0cc71bfad77f080fd4f3d2,3.8786941,0,0,3.041254479,0,1.148910993,0.142065,0,44.31137796,0,0,23.1,23.1,1,108.72,12.5,stayed,3,43,4,19,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bccb2cc6d938a65d544ac80f461b51f3,5.413800842,0,4.477801117,2.879881145,0,0,0.142819,0,44.31137796,0,2.086751231,21.92,21.92,1,123.63,15,stayed,5,54,5,54,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
e0ef56a731c259c6183b0d68275cc57e,3.669781615,0,0,2.845786162,0,0,0.145711,0,44.31137796,0,0,8.24,8.24,1,65.6,11,stayed,6,71,9,24,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25b3ff50d2eef717392f8b168adc0156,4.468805019,0,0,3.46008861,0,2.08278537,0.115237,0.100123,40.606701,0,0,11.11,11.11,1,361,23.1,stayed,11,56.76896508,8,123,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5d8f0783afa05dd15389c964804fe180,4.0757294,0,3.074084689,2.933011227,0,1.222456337,0.142822,0,44.31137796,0,1.893539844,20.34,20.34,2,71.08,11,stayed,4,43,4,8,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cf71aff86bd5d03e2e6a1b463aeed070,3.122870923,0,1.838849091,2.156670277,0,2.100370545,0.116509,0.101397,41.2713642,0,0.894869657,39.52,39.52,1,19.21,19.8,stayed,5,50,9,50,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8860410a9a36845a4028ae49ecc2bf95,4.747683642,0,3.349277527,3.315544234,0,2.072911316,0.11286,0.096521,40.606701,0,0,15.84,15.84,1,271.9,17.321,churned,4,52,5,14,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7f03e20c71bfe00365dfa41a30583210,3.789651209,0,0,2.894587412,0,1.230448921,0.168243,0.089611,45.81137796,0,0,21.58,21.58,1,70.71,13.856,stayed,6,61,11,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4c98c1fc698c21bb44aeaae8f24e5cdd,6.398621143,5.677071967,5.4955707,3.139646141,0,2.158513263,0.115174,0.098837,40.606701,1,2.435270872,74.98,74.98,2,165.91,55.42,stayed,4,45,2,45,9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
03a2d9accb73552bde974ebba07a6c3d,3.423409728,0,0,2.602786826,0,0,0.146348,0,45.80687796,0,0,17.1,17.1,1,38.64,10.35,stayed,7,73,10,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
079b025607e296d90feeecccf1767b12,5.72713361,0,4.843650049,3.754980202,0,2.187548921,0.115174,0.098837,40.606701,0,2.975730427,19.21,19.21,1,517.58,40,churned,4,41,6,41,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5e8cdb45fcc75841d5e0c1be072ac2a6,4.446179768,0,3.3232521,3.461109679,0,2.118694508,0.116509,0.101397,40.606701,0,2.32697045,5.12,5.12,1,364.08,15.22,churned,3,38,9,38,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
eea4450231d968e322a87a3635bc39e8,6.000647918,5.203622974,5.050758584,3.646269398,0,2.123198075,0.115174,0.098837,40.606701,1,2.606800408,22.92,22.92,2,500.35,25,stayed,6,77,5,77,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9eddd8e76ba40ee90fb3c0cf16fb2d0b,3.512016969,0,0.301029996,2.46825869,0,2.124569429,0.115237,0.100123,41.1052014,0,0.041392685,26.52,26.52,2,38.69,15.01,churned,7,75,8,75,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1cada2ef5504c69299cfda4f3c04e414,4.523134903,0,3.810232518,3.616847157,0,1.173186268,0.161165,0.083909,44.31137796,0,2.973529621,19.2,19.2,1,231.87,13.164,stayed,6,68,5,68,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17159d3d74f87b13ba41bb00786c9a79,4.014646525,0,0,3.185955572,0,1.245018871,0.140277,0,44.31137796,0,0,16.66,16.66,1,130.89,13.2,stayed,6,65,6,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9d23b45002bde7e484458c3ac317e3e9,4.325648849,0,0,3.22816929,0,0,0.16059,0.083332,44.31137796,0,2.083323418,11.95,11.95,1,75.85,13.856,stayed,7,75,8,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0a0385aa7ce723606cb4c257a411fe73,4.199041734,4.367877507,3.155943018,3.179045969,0,2.116342039,0.114586,0.097701,40.606701,1,2.131522429,23.88,23.88,2,169.99,15.935,stayed,3,45,1,22,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77d65f2eaec1dea4a2d3a0a4ac9770d7,4.697272944,0,3.161966616,2.442291586,0,1.137037455,0.140621,0,44.31137796,0,0,12.82,12.82,1,23.9,13.2,stayed,4,48,8,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5dde6dca87299c78dbe820a89b867212,4.047274867,0,3.174350597,2.810118215,0,2.115943177,0.11691,0.100572,40.606701,0,1.769081787,35.38,35.38,1,71.54,17.32,stayed,5,56,3,56,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288a4d65ef4f57873ae4213a75ecc9bc,4.830055898,0,3.812779707,3.475235223,0,2.116308815,0.115751,0.098861,40.606701,0,2.462368046,32.83,32.83,1,350.29,24.249,stayed,4,45,2,9,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a824a0a3a8e689eadca16d94a6d160cd,2.752816431,0,2.136720567,1.737828506,0,1.240549248,0.165794,0.087899,44.31137796,0,1.126456113,26.04,26.04,1,8.63,10.392,stayed,7,71,12,71,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
915ec922726f7bffde3f90fb357c4096,3.842359573,3.875234946,0,3.013115421,0,1.239299479,0.143459,0,45.30837756,1,0,11.82,11.82,2,85.52,10.35,stayed,11,56.76896508,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d0d350ad4561292d599be3dd4fd35f4c,4.564322753,0,3.088136089,2.957094642,0,1.298853076,0.146694,0,44.31137796,0,0,27.32,27.32,1,92.5,13.2,stayed,6,68,3,68,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ba22fb8c6a87af36f89fe325aaf09a62,2.900913068,0,0,2.074560468,0,1.243534102,0.145711,0,44.31137796,0,0,14.57,14.57,1,10.41,10.35,stayed,6,65,6,65,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
